Rk,Player,Team,Conf,G,Receiving_Rec,Receiving_Yds,Receiving_Yards_Per_Rec,Receiving_TD,Receiving_Yards_Per_Game,Rushing_Att,Rushing_Yds,Rushing_Yards_Per_Att,Rushing_TD,Rushing_Yards_Per_Game,Scrimmage_Plays,Scrimmage_Yds,Scrimmage_Yards_Per_Play,Scrimmage_TD,Awards
229,Ketron Jackson Jr.,Baylor,Big 12,10,28,489,17.5,1,48.9,1,3,3,0,0.3,29,492,17,1,
230,Brett Buckman,Connecticut,Ind,12,46,488,10.6,2,40.7,2,-6,-3,0,-0.5,48,482,10,2,
231,Damon Ward,North Texas,American,12,39,487,12.5,5,40.6,0,0,,0,0,39,487,12.5,5,
232,Chris Tyree*,Notre Dame,Ind,12,26,484,18.6,3,40.3,3,-1,-0.3,0,-0.1,29,483,16.7,3,
233,Easton Messer*,Western Kentucky,CUSA,13,42,484,11.5,4,37.2,2,16,8,0,1.2,44,500,11.4,4,
234,Jeremiah Hixon,New Mexico,MWC,11,39,482,12.4,5,43.8,2,10,5,0,0.9,41,492,12,5,
235,Umari Hatcher*,Syracuse,ACC,13,32,482,15.1,3,37.1,0,0,,0,0,32,482,15.1,3,
236,Louis Brown,Colorado State,MWC,12,47,481,10.2,5,40.1,3,5,1.7,0,0.4,50,486,9.7,5,
237,Blake Watson*,Memphis,American,13,53,480,9.1,3,36.9,192,1152,6,14,88.6,245,1632,6.7,17,
238,Bryson Green*,Wisconsin,Big Ten,11,32,480,15,2,43.6,0,0,,0,0,32,480,15,2,
239,Hudson Clement*,West Virginia,Big 12,11,22,480,21.8,4,43.6,0,0,,0,0,22,480,21.8,4,
240,Wyatt Wieland*,Wyoming,MWC,13,44,480,10.9,5,36.9,7,22,3.1,1,1.7,51,502,9.8,6,
241,Tanner Knue*,Eastern Michigan,MAC,12,50,479,9.6,3,39.9,1,2,2,0,0.2,51,481,9.4,3,
242,Ladd McConkey*,Georgia,SEC,9,30,478,15.9,2,53.1,2,38,19,1,4.2,32,516,16.1,3,
243,Jacob Bernard*,Louisiana,Sun Belt,13,39,476,12.2,1,36.6,0,0,,0,0,39,476,12.2,1,
244,Nate McCollum*,North Carolina,ACC,10,44,469,10.7,1,46.9,0,0,,0,0,44,469,10.7,1,
245,Christian Dremel*,Rutgers,Big Ten,13,36,468,13,3,36,0,0,,0,0,36,468,13,3,
246,Peter LeBlanc*,Louisiana,Sun Belt,13,30,468,15.6,4,36,0,0,,0,0,30,468,15.6,4,
247,Treon Sibley*,Liberty,CUSA,12,23,467,20.3,4,38.9,0,0,,0,0,23,467,20.3,4,
248,Jaylen Johnson,East Carolina,American,12,45,466,10.4,2,38.8,0,0,,0,0,45,466,10.4,2,
249,Roderic Burns,North Texas,American,12,41,466,11.4,4,38.8,0,0,,0,0,41,466,11.4,4,
250,Anthony Torres*,Toledo,MAC,14,26,464,17.8,3,33.1,0,0,,0,0,26,464,17.8,3,
251,Taron Keith*,Bowling Green,MAC,12,44,457,10.4,3,38.1,66,390,5.9,4,32.5,110,847,7.7,7,
252,Jarius Mack,Charlotte,American,11,25,453,18.1,2,41.2,2,-8,-4,0,-0.7,27,445,16.5,2,
253,Traeshon Holden*,Oregon,Pac-12,14,37,452,12.2,6,32.3,2,12,6,1,0.9,39,464,11.9,7,
254,Darrell Harding Jr.,Buffalo,MAC,12,23,451,19.6,3,37.6,0,0,,0,0,23,451,19.6,3,
255,Kelby Williams*,Old Dominion,Sun Belt,12,26,451,17.3,2,37.6,1,0,0,0,0,27,451,16.7,2,
256,Mason Fairchild*,Kansas,Big 12,13,27,451,16.7,3,34.7,0,0,,0,0,27,451,16.7,3,
257,Justin Olson,Middle Tennessee State,CUSA,10,43,450,10.5,1,45,0,0,,0,0,43,450,10.5,1,
258,Caden Prieskorn*,Ole Miss,SEC,10,30,449,15,4,44.9,0,0,,0,0,30,449,15,4,
259,Mookie Cooper*,Missouri,SEC,13,36,447,12.4,0,34.4,1,3,3,0,0.2,37,450,12.2,0,
260,Isiah Paige*,Old Dominion,Sun Belt,11,43,445,10.3,2,40.5,1,-8,-8,0,-0.7,44,437,9.9,2,
261,Tiaquelin Mims,Southern Mississippi,Sun Belt,12,39,445,11.4,2,37.1,5,28,5.6,0,2.3,44,473,10.8,2,
262,Kole Taylor*,West Virginia,Big 12,13,35,444,12.7,4,34.2,0,0,,0,0,35,444,12.7,4,
263,Tyson Davis,Central Michigan,MAC,10,29,444,15.3,4,44.4,0,0,,0,0,29,444,15.3,4,
264,Gary Bryant Jr.*,Oregon,Pac-12,14,30,442,14.7,4,31.6,3,18,6,0,1.3,33,460,13.9,4,
265,Phoenix Sproles*,James Madison,Sun Belt,13,52,442,8.5,5,34,0,0,,0,0,52,442,8.5,5,
266,Zae Baines,Temple,American,11,36,442,12.3,1,40.2,2,7,3.5,0,0.6,38,449,11.8,1,
267,Kelvontay Dixon*,SMU,American,13,25,441,17.6,4,33.9,1,-1,-1,0,-0.1,26,440,16.9,4,
268,Jha'Quan Jackson*,Tulane,American,10,26,439,16.9,4,43.9,5,51,10.2,0,5.1,31,490,15.8,4,
269,London Humphreys,Vanderbilt,SEC,12,22,439,20,4,36.6,1,5,5,0,0.4,23,444,19.3,4,
270,Jack Velling*,Oregon State,Pac-12,12,29,438,15.1,8,36.5,0,0,,0,0,29,438,15.1,8,
271,Jesse Prewitt III,Central Michigan,MAC,12,31,438,14.1,4,36.5,0,0,,0,0,31,438,14.1,4,
272,Amare Thomas,UAB,American,12,53,437,8.2,3,36.4,4,40,10,0,3.3,57,477,8.4,3,
273,Jayce Brown*,Kansas State,Big 12,10,27,437,16.2,3,43.7,4,3,0.8,0,0.3,31,440,14.2,3,
274,Khafre Brown*,South Florida,American,12,27,435,16.1,5,36.3,0,0,,0,0,27,435,16.1,5,
275,Jack Westover*,Washington,Pac-12,15,46,433,9.4,4,28.9,1,1,1,1,0.1,47,434,9.2,5,
276,Jerand Bradley*,Texas Tech,Big 12,12,36,431,12,4,35.9,0,0,,0,0,36,431,12,4,
277,Romello Brinson*,SMU,American,14,28,431,15.4,2,30.8,0,0,,0,0,28,431,15.4,2,
278,Malik Phillips,Sam Houston,CUSA,12,35,430,12.3,1,35.8,3,9,3,0,0.8,38,439,11.6,1,
279,Andrel Anthony*,Oklahoma,Big 12,6,27,429,15.9,1,71.5,0,0,,0,0,27,429,15.9,1,
280,Devonte Ross*,Troy,Sun Belt,14,40,428,10.7,3,30.6,1,2,2,0,0.1,41,430,10.5,3,
281,Jordan Hudson*,SMU,American,14,30,425,14.2,7,30.4,0,0,,0,0,30,425,14.2,7,
282,Dean Patterson,Florida International,CUSA,12,28,423,15.1,1,35.3,1,1,1,0,0.1,29,424,14.6,1,
283,James Tucker*,Coastal Carolina,Sun Belt,13,20,423,21.2,3,32.5,0,0,,0,0,20,423,21.2,3,
284,Grayson Barnes*,Northern Illinois,MAC,13,23,422,18.3,5,32.5,0,0,,0,0,23,422,18.3,5,
285,Isaac Rex,BYU,Big 12,12,34,422,12.4,3,35.2,0,0,,0,0,34,422,12.4,3,
286,Mitchell Evans*,Notre Dame,Ind,8,29,422,14.6,1,52.8,1,2,2,0,0.3,30,424,14.1,1,
287,Tyler Warren*,Penn State,Big Ten,13,34,422,12.4,7,32.5,0,0,,0,0,34,422,12.4,7,
288,George Johnson,Massachusetts,Ind,12,35,421,12,3,35.1,0,0,,0,0,35,421,12,3,
289,Mark Pope,Massachusetts,Ind,12,33,420,12.7,1,35,5,9,1.8,0,0.8,38,429,11.3,1,
290,Germie Bernard*,Washington,Pac-12,14,34,419,12.3,2,29.9,13,43,3.3,2,3.1,47,462,9.8,4,
291,A.J. Henning*,Northwestern,Big Ten,12,45,418,9.3,4,34.8,27,110,4.1,1,9.2,72,528,7.3,5,
292,Makai Jackson*,Appalachian State,Sun Belt,14,27,418,15.5,2,29.9,0,0,,0,0,27,418,15.5,2,
293,Coy Eakin*,Texas Tech,Big 12,10,36,416,11.6,2,41.6,1,-1,-1,0,-0.1,37,415,11.2,2,
294,Jermaine Brown Jr.,UAB,American,12,41,416,10.1,1,34.7,158,803,5.1,12,66.9,199,1219,6.1,13,
295,Trey Cleveland,North Texas,American,12,27,415,15.4,3,34.6,0,0,,0,0,27,415,15.4,3,
296,Joseph Scates*,Memphis,American,12,33,414,12.5,6,34.5,0,0,,0,0,33,414,12.5,6,
297,Terrance Ferguson*,Oregon,Pac-12,14,42,414,9.9,6,29.6,0,0,,0,0,42,414,9.9,6,
298,Luke Floriea,Kent State,MAC,12,39,413,10.6,4,34.4,1,13,13,1,1.1,40,426,10.7,5,
299,Bucky Irving*,Oregon,Pac-12,14,56,413,7.4,2,29.5,186,1180,6.3,11,84.3,242,1593,6.6,13,
300,Tony Johnson,Florida Atlantic,American,12,37,411,11.1,4,34.3,1,10,10,0,0.8,38,421,11.1,4,
301,Jayden Harrison*,Marshall,Sun Belt,13,28,410,14.6,1,31.5,1,8,8,0,0.6,29,418,14.4,1,
302,Myles Price*,Texas Tech,Big 12,10,43,410,9.5,5,41,0,0,,0,0,43,410,9.5,5,
303,Chris Parker,Central Michigan,MAC,12,23,409,17.8,3,34.1,0,0,,0,0,23,409,17.8,3,
304,Tiger Bachmeier,Stanford,Pac-12,12,36,409,11.4,2,34.1,2,29,14.5,1,2.4,38,438,11.5,3,
305,Mark Redman,San Diego State,MWC,12,38,408,10.7,3,34,0,0,,0,0,38,408,10.7,3,
306,Chris Bell*,Louisville,ACC,14,29,407,14,2,29.1,0,0,,0,0,29,407,14,2,
307,Jack Endries*,California,Pac-12,13,35,407,11.6,2,31.3,0,0,,0,0,35,407,11.6,2,
308,Matthew Golden,Houston,Big 12,9,38,404,10.6,6,44.9,0,0,,0,0,38,404,10.6,6,
309,Dean Connors*,Rice,American,13,43,403,9.4,3,31,121,771,6.4,7,59.3,164,1174,7.2,10,
310,Carl Chester,Tulsa,American,12,22,401,18.2,1,33.4,0,0,,0,0,22,401,18.2,1,
311,Dariyan Wiley,Louisiana-Monroe,Sun Belt,12,24,400,16.7,2,33.3,0,0,,0,0,24,400,16.7,2,
312,Devan Williams,Tulsa,American,9,29,399,13.8,2,44.3,1,0,0,0,0,30,399,13.3,2,
313,Taj Davis*,California,Pac-12,11,39,399,10.2,3,36.3,1,1,1,0,0.1,40,400,10,3,
314,Trell Harris,Kent State,MAC,11,26,399,15.3,1,36.3,0,0,,0,0,26,399,15.3,1,
315,JB Mitchell III*,Eastern Michigan,MAC,12,35,398,11.4,1,33.2,1,1,1,0,0.1,36,399,11.1,1,
316,Jaylon Robinson,Texas Christian,Big 12,10,32,397,12.4,1,39.7,2,-2,-1,0,-0.2,34,395,11.6,1,
317,DeMarcus Harris*,Marshall,Sun Belt,12,24,396,16.5,1,33,0,0,,0,0,24,396,16.5,1,
318,Dequece Carter,Indiana,Big Ten,12,27,395,14.6,3,32.9,1,1,1,0,0.1,28,396,14.1,3,
319,Rivaldo Fairweather*,Auburn,SEC,13,38,394,10.4,6,30.3,0,0,,0,0,38,394,10.4,6,
320,Keyshawn Smith*,SMU,American,14,25,392,15.7,3,28,0,0,,0,0,25,392,15.7,3,
321,Rico Flores Jr.*,Notre Dame,Ind,12,27,392,14.5,1,32.7,0,0,,0,0,27,392,14.5,1,
322,Javon Harvey*,Old Dominion,Sun Belt,9,29,391,13.5,4,43.4,0,0,,0,0,29,391,13.5,4,
323,Yulkeith Brown*,Tulane,American,13,33,391,11.8,2,30.1,6,64,10.7,2,4.9,39,455,11.7,4,
324,Dalton Stroman*,Appalachian State,Sun Belt,14,20,390,19.5,3,27.9,1,6,6,0,0.4,21,396,18.9,3,
325,Leroy Thomas,Western Michigan,MAC,12,35,389,11.1,2,32.4,7,39,5.6,0,3.3,42,428,10.2,2,
326,Blair Conwright,North Texas,American,12,24,385,16,2,32.1,0,0,,0,0,24,385,16,2,
327,Robert Williams*,Louisiana,Sun Belt,11,31,385,12.4,4,35,0,0,,0,0,31,385,12.4,4,
328,Ke'Shawn Williams,Wake Forest,ACC,11,38,384,10.1,1,34.9,3,29,9.7,1,2.6,41,413,10.1,2,
329,Billy Bowens*,Boise State,MWC,14,28,383,13.7,1,27.4,0,0,,0,0,28,383,13.7,1,
330,Boden Groen*,Rice,American,13,39,383,9.8,3,29.5,0,0,,0,0,39,383,9.8,3,
331,Jayden McGowan,Vanderbilt,SEC,12,36,383,10.6,0,31.9,18,109,6.1,0,9.1,54,492,9.1,0,
332,Marquis Johnson*,Missouri,SEC,13,13,383,29.5,3,29.5,1,3,3,0,0.2,14,386,27.6,3,
333,Neal Johnson*,Louisiana,Sun Belt,13,30,383,12.8,5,29.5,0,0,,0,0,30,383,12.8,5,
334,Rara Thomas*,Georgia,SEC,11,23,383,16.7,1,34.8,0,0,,0,0,23,383,16.7,1,
335,Eli Heidenreich,Navy,American,12,19,382,20.1,4,31.8,27,214,7.9,1,17.8,46,596,13,5,
336,Jaden Bray*,Oklahoma State,Big 12,10,30,382,12.7,2,38.2,1,-5,-5,0,-0.5,31,377,12.2,2,
337,Dashaun Davis*,Appalachian State,Sun Belt,13,29,381,13.1,3,29.3,1,10,10,0,0.8,30,391,13,3,
338,TJ Sheffield,Purdue,Big Ten,11,32,381,11.9,2,34.6,0,0,,0,0,32,381,11.9,2,
339,Landon Ransom-Goelz*,Rice,American,13,26,380,14.6,3,29.2,0,0,,0,0,26,380,14.6,3,
340,Rawson MacNeill*,Rice,American,13,26,379,14.6,2,29.2,0,0,,0,0,26,379,14.6,2,
341,Jjay Mcafee*,Georgia Southern,Sun Belt,12,37,378,10.2,4,31.5,0,0,,0,0,37,378,10.2,4,
342,Tre Watson*,Fresno State,MWC,13,38,378,9.9,4,29.1,0,0,,0,0,38,378,9.9,4,
343,Corey Crooms*,Minnesota,Big Ten,13,28,376,13.4,0,28.9,0,0,,0,0,28,376,13.4,0,
344,Jayden Gibson*,Oklahoma,Big 12,13,14,375,26.8,5,28.8,0,0,,0,0,14,375,26.8,5,
345,Mekhi Shaw,San Diego State,MWC,10,28,375,13.4,2,37.5,0,0,,0,0,28,375,13.4,2,
346,Jared Roznos*,Air Force,MWC,10,12,374,31.2,3,37.4,0,0,,0,0,12,374,31.2,3,
347,Spencer Curtis,Nevada,MWC,11,30,373,12.4,1,33.9,0,0,,0,0,30,373,12.4,1,
348,Ayir Asante*,Wyoming,MWC,13,21,372,17.7,6,28.6,4,11,2.8,1,0.8,25,383,15.3,7,
349,Eric Rivers,Florida International,CUSA,11,32,370,11.6,2,33.6,1,3,3,0,0.3,33,373,11.3,2,
350,Roderick Daniels Jr.*,SMU,American,14,24,370,15.4,4,26.4,15,23,1.5,0,1.6,39,393,10.1,4,
351,Lorenzo Lingard,Akron,MAC,12,38,368,9.7,2,30.7,143,641,4.5,4,53.4,181,1009,5.6,6,
352,Preston Fox*,West Virginia,Big 12,12,26,368,14.2,2,30.7,1,3,3,0,0.3,27,371,13.7,2,
353,Dae'Quan Wright*,Virginia Tech,ACC,12,28,366,13.1,0,30.5,0,0,,0,0,28,366,13.1,0,
354,Eli Stowers*,New Mexico State,CUSA,15,35,366,10.5,2,24.4,28,108,3.9,2,7.2,63,474,7.5,4,
355,Darius Lassiter,BYU,Big 12,10,29,365,12.6,4,36.5,1,5,5,0,0.5,30,370,12.3,4,
356,Kyle Maxwell,Louisiana Tech,CUSA,9,20,363,18.2,2,40.3,0,0,,0,0,20,363,18.2,2,
357,Landon Sides,North Texas,American,11,30,363,12.1,4,33,4,25,6.3,0,2.3,34,388,11.4,4,
358,Colin Weber,Charlotte,American,12,34,362,10.6,0,30.2,0,0,,0,0,34,362,10.6,0,
359,Jalin Conyers,Arizona State,Pac-12,11,30,362,12.1,0,32.9,22,92,4.2,1,8.4,52,454,8.7,1,
360,Kevin Coleman Jr.*,Louisville,ACC,14,26,362,13.9,2,25.9,6,25,4.2,0,1.8,32,387,12.1,2,
361,JaQuae Jackson*,Rutgers,Big Ten,13,22,361,16.4,1,27.8,0,0,,0,0,22,361,16.4,1,
362,Hamze El-Zayat*,Eastern Michigan,MAC,13,27,360,13.3,2,27.7,2,7,3.5,0,0.5,29,367,12.7,2,
363,John Michael Gyllenborg*,Wyoming,MWC,13,23,360,15.7,3,27.7,0,0,,0,0,23,360,15.7,3,
364,Noah Thomas*,Texas A&M,SEC,11,29,359,12.4,5,32.6,0,0,,0,0,29,359,12.4,5,
365,Qian Magwood,Ball State,MAC,12,41,358,8.7,1,29.8,0,0,,0,0,41,358,8.7,1,
366,Cade McDonald*,Miami (OH),MAC,13,28,355,12.7,3,27.3,2,8,4,0,0.6,30,363,12.1,3,
367,Dillon Bell*,Georgia,SEC,14,29,355,12.2,2,25.4,25,157,6.3,2,11.2,54,512,9.5,4,
368,Ahmad Edwards,Ball State,MAC,12,31,354,11.4,1,29.5,2,12,6,0,1,33,366,11.1,1,
369,Benjamin Brahmer*,Iowa State,Big 12,13,28,352,12.6,2,27.1,0,0,,0,0,28,352,12.6,2,
370,Koby Drake*,Memphis,American,12,33,352,10.7,2,29.3,0,0,,0,0,33,352,10.7,2,
371,Maliq Carr,Michigan State,Big Ten,10,30,352,11.7,3,35.2,0,0,,0,0,30,352,11.7,3,
372,Duce Robinson*,USC,Pac-12,11,16,351,21.9,2,31.9,0,0,,0,0,16,351,21.9,2,
373,Isaac TeSlaa,Arkansas,SEC,12,34,351,10.3,2,29.3,1,0,0,0,0,35,351,10,2,
374,Eli Wilson*,Appalachian State,Sun Belt,14,34,350,10.3,5,25,0,0,,1,0,34,350,10.3,6,
375,Mike Brown-Stephens*,South Florida,American,11,27,350,13,2,31.8,0,0,,0,0,27,350,13,2,
376,Jack Hestera,Charlotte,American,9,28,349,12.5,3,38.8,0,0,,0,0,28,349,12.5,3,
377,Roman Hemby*,Maryland,Big Ten,13,38,349,9.2,3,26.8,142,680,4.8,4,52.3,180,1029,5.7,7,
378,Tyler Walton*,Ohio,MAC,12,37,349,9.4,2,29.1,5,34,6.8,0,2.8,42,383,9.1,2,
379,Javon Tracy*,Miami (OH),MAC,14,22,348,15.8,2,24.9,0,0,,0,0,22,348,15.8,2,
380,Mason Taylor*,LSU,SEC,12,36,348,9.7,1,29,0,0,,0,0,36,348,9.7,1,
381,Stephen Gosnell*,Virginia Tech,ACC,13,22,348,15.8,3,26.8,0,0,,0,0,22,348,15.8,3,
382,Charles Ross*,San Jose State,MWC,12,26,347,13.3,1,28.9,0,0,,0,0,26,347,13.3,1,
383,DJ England-Chisolm,Middle Tennessee State,CUSA,12,28,347,12.4,3,28.9,0,0,,0,0,28,347,12.4,3,
384,Ja'Varrius Johnson*,Auburn,SEC,10,19,347,18.3,3,34.7,1,12,12,1,1.2,20,359,18,4,
385,Joe Griffin*,Boston College,ACC,12,25,345,13.8,1,28.8,0,0,,0,0,25,345,13.8,1,
386,Moose Muhammad III*,Texas A&M,SEC,12,27,345,12.8,2,28.8,0,0,,0,0,27,345,12.8,2,
387,Joe Wilkins*,Miami (OH),MAC,12,25,343,13.7,1,28.6,0,0,,0,0,25,343,13.7,1,
388,Quinton Lane*,Jacksonville State,CUSA,13,30,342,11.4,1,26.3,0,0,,0,0,30,342,11.4,1,
389,Senika McKie*,Nevada-Las Vegas,MWC,14,23,342,14.9,1,24.4,0,0,,0,0,23,342,14.9,1,
390,Jsi Hatfield,East Carolina,American,12,27,341,12.6,1,28.4,0,0,,0,0,27,341,12.6,1,
391,Theo Johnson*,Penn State,Big Ten,13,34,341,10,7,26.2,0,0,,0,0,34,341,10,7,
392,Al'Vonte Woodard,Sam Houston,CUSA,11,31,339,10.9,2,30.8,0,0,,0,0,31,339,10.9,2,
393,Wesley Grimes,Wake Forest,ACC,12,20,339,17,4,28.3,0,0,,0,0,20,339,17,4,
394,Dominick Blaylock*,Georgia Tech,ACC,11,21,337,16,2,30.6,0,0,,0,0,21,337,16,2,
395,DJ Washington,New Mexico,MWC,12,29,336,11.6,3,28,0,0,,0,0,29,336,11.6,3,
396,Ollie Gordon*,Oklahoma State,Big 12,14,39,330,8.5,1,23.6,285,1732,6.1,21,123.7,324,2062,6.4,22,H-7AA
397,Abdur-Rahmaan Yaseen,Purdue,Big Ten,6,25,329,13.2,0,54.8,0,0,,0,0,25,329,13.2,0,
398,Chimere Dike*,Wisconsin,Big Ten,11,19,328,17.3,1,29.8,0,0,,0,0,19,328,17.3,1,
399,Amari Niblack*,Alabama,SEC,14,20,327,16.4,4,23.4,0,0,,0,0,20,327,16.4,4,
400,Gavin Bartholomew,Pitt,ACC,10,18,326,18.1,1,32.6,0,0,,0,0,18,326,18.1,1,
401,Jimmy Holiday*,Western Kentucky,CUSA,11,20,326,16.3,2,29.6,0,0,,0,0,20,326,16.3,2,
402,Xavier Townsend*,UCF,Big 12,11,33,325,9.8,3,29.5,15,163,10.9,0,14.8,48,488,10.2,3,
403,Jay Fair*,Auburn,SEC,13,31,324,10.5,2,24.9,0,0,,0,0,31,324,10.5,2,
404,DJ Giddens*,Kansas State,Big 12,13,29,323,11.1,3,24.8,223,1226,5.5,10,94.3,252,1549,6.1,13,
405,Noah Frith*,Liberty,CUSA,13,17,323,19,3,24.8,0,0,,0,0,17,323,19,3,
406,Re'Mahn Davis*,Kentucky,SEC,13,33,323,9.8,7,24.8,199,1129,5.7,14,86.8,232,1452,6.3,21,
407,Dominick Mazotti*,San Jose State,MWC,11,23,322,14,2,29.3,1,0,0,0,0,24,322,13.4,2,
408,Jordan Faison*,Notre Dame,Ind,7,19,322,16.9,4,46,2,22,11,0,3.1,21,344,16.4,4,
409,Koali Nishigaya,Hawaii,MWC,13,39,322,8.3,1,24.8,0,0,,0,0,39,322,8.3,1,
410,Donovan Brown*,Syracuse,ACC,13,27,321,11.9,1,24.7,1,-3,-3,0,-0.2,28,318,11.4,1,
411,Isaiah Washington*,Rutgers,Big Ten,13,25,321,12.8,1,24.7,0,0,,0,0,25,321,12.8,1,
412,Traylon Ray*,West Virginia,Big 12,12,18,321,17.8,3,26.8,0,0,,0,0,18,321,17.8,3,
413,Troy Stellato*,Clemson,ACC,12,38,321,8.4,1,26.8,0,0,,0,0,38,321,8.4,1,
414,Zachariah Branch*,USC,Pac-12,11,31,320,10.3,2,29.1,9,70,7.8,1,6.4,40,390,9.8,3,
415,Jordan Kerley*,SMU,American,9,18,319,17.7,2,35.4,0,0,,0,0,18,319,17.7,2,
416,Kacper Rutkiewicz*,Northern Illinois,MAC,6,21,319,15.2,2,53.2,2,14,7,0,2.3,23,333,14.5,2,
417,Anthony Sambucci,Western Michigan,MAC,9,21,318,15.1,5,35.3,2,0,0,0,0,23,318,13.8,5,
418,Blake Bosma,Western Michigan,MAC,12,19,317,16.7,2,26.4,1,2,2,0,0.2,20,319,16,2,
419,Harvey Broussard*,Louisiana,Sun Belt,13,24,317,13.2,2,24.4,0,0,,0,0,24,317,13.2,2,
420,Daejon Reynolds,Pitt,ACC,12,28,316,11.3,0,26.3,1,1,1,0,0.1,29,317,10.9,0,
421,Jalen Bracey,Florida International,CUSA,12,31,316,10.2,1,26.3,4,19,4.8,0,1.6,35,335,9.6,1,
422,Kaleo Ballungay*,Nevada-Las Vegas,MWC,14,18,314,17.4,2,22.4,0,0,,0,0,18,314,17.4,2,
423,Kobe Prentice*,Alabama,SEC,13,18,314,17.4,2,24.2,0,0,,0,0,18,314,17.4,2,
424,Ahmari Huggins-Bruce*,Louisville,ACC,14,20,312,15.6,4,22.3,6,48,8,1,3.4,26,360,13.8,5,
425,Dino Tomlin*,Boston College,ACC,13,24,312,13,0,24,3,12,4,0,0.9,27,324,12,0,
426,Trey Knox,South Carolina,SEC,10,37,312,8.4,2,31.2,0,0,,0,0,37,312,8.4,2,
427,Billy Kemp,Nebraska,Big Ten,11,35,310,8.9,1,28.2,3,13,4.3,1,1.2,38,323,8.5,2,
428,Caleb Coombs*,Marshall,Sun Belt,12,39,310,7.9,2,25.8,0,0,,0,0,39,310,7.9,2,
429,Jayden Thomas*,Notre Dame,Ind,11,21,310,14.8,2,28.2,1,10,10,0,0.9,22,320,14.5,2,
430,Sam Olson*,San Jose State,MWC,10,22,310,14.1,3,31,0,0,,1,0,22,310,14.1,4,
431,Christian Leary*,Georgia Tech,ACC,13,25,309,12.4,2,23.8,2,-2,-1,0,-0.2,27,307,11.4,2,
432,Nicholas Singleton*,Penn State,Big Ten,13,26,308,11.8,2,23.7,171,752,4.4,8,57.8,197,1060,5.4,10,
433,Treyton Welch*,Wyoming,MWC,13,31,308,9.9,2,23.7,0,0,,0,0,31,308,9.9,2,
434,Michael Wiley*,Arizona,Pac-12,10,28,306,10.9,5,30.6,70,311,4.4,3,31.1,98,617,6.3,8,
435,Mario Williams*,USC,Pac-12,12,29,305,10.5,2,25.4,2,0,0,0,0,31,305,9.8,2,
436,Milan Tucker*,Appalachian State,Sun Belt,14,21,305,14.5,1,21.8,4,-14,-3.5,1,-1,25,291,11.6,2,
437,Zack Dobson,Middle Tennessee State,CUSA,10,21,305,14.5,2,30.5,4,6,1.5,1,0.6,25,311,12.4,3,
438,Boobie Curry,Buffalo,MAC,12,29,303,10.4,1,25.3,0,0,,0,0,29,303,10.4,1,
439,Austin Osborne*,Bowling Green,MAC,13,29,302,10.4,0,23.2,0,0,,0,0,29,302,10.4,0,
440,Jesiah Irish*,Oregon State,Pac-12,12,18,302,16.8,1,25.2,5,14,2.8,0,1.2,23,316,13.7,1,
441,Marion Lukes,Central Michigan,MAC,12,29,300,10.3,0,25,144,737,5.1,5,61.4,173,1037,6,5,
442,Dylan Edwards,Colorado,Pac-12,12,36,299,8.3,4,24.9,76,321,4.2,1,26.8,112,620,5.5,5,
443,Erick All*,Iowa,Big Ten,7,21,299,14.2,3,42.7,0,0,,0,0,21,299,14.2,3,
444,Dylan Goffney,Colorado State,MWC,11,23,298,13,2,27.1,0,0,,0,0,23,298,13,2,
445,Jameel Gardner,Kent State,MAC,12,24,298,12.4,1,24.8,0,0,,0,0,24,298,12.4,1,
446,Montana Lemonious-Craig*,Arizona,Pac-12,13,28,296,10.6,3,22.8,0,0,,0,0,28,296,10.6,3,
447,Skyler Bell*,Wisconsin,Big Ten,12,38,296,7.8,1,24.7,0,0,,0,0,38,296,7.8,1,
448,Tanner Koziol,Ball State,MAC,12,34,295,8.7,3,24.6,0,0,,0,0,34,295,8.7,3,
449,Cole Harrity,Buffalo,MAC,12,35,294,8.4,3,24.5,4,18,4.5,0,1.5,39,312,8,3,
450,Sean Brown*,Jacksonville State,CUSA,13,19,294,15.5,5,22.6,0,0,,0,0,19,294,15.5,5,
451,Junior Sherrill,Vanderbilt,SEC,12,20,293,14.7,3,24.4,4,29,7.3,0,2.4,24,322,13.4,3,
452,Money Parks*,Utah,Pac-12,13,31,293,9.5,2,22.5,7,45,6.4,0,3.5,38,338,8.9,2,
453,Bugs Mortimer,Louisiana-Monroe,Sun Belt,9,15,291,19.4,0,32.3,3,23,7.7,0,2.6,18,314,17.4,0,
454,Brionne Penny,San Diego State,MWC,11,24,290,12.1,1,26.4,0,0,,0,0,24,290,12.1,1,
455,Malikhi Miller*,San Jose State,MWC,13,24,290,12.1,1,22.3,0,0,,0,0,24,290,12.1,1,
456,Arlis Boardingham,Florida,SEC,12,26,289,11.1,4,24.1,0,0,,0,0,26,289,11.1,4,
457,Dorian Singer*,USC,Pac-12,13,24,289,12,3,22.2,0,0,,0,0,24,289,12,3,
458,Gino Campiotti,Massachusetts,Ind,12,21,289,13.8,4,24.1,1,3,3,0,0.3,22,292,13.3,4,
459,River Helms*,Western Kentucky,CUSA,12,22,289,13.1,3,24.1,0,0,,0,0,22,289,13.1,3,
460,Sam Roush,Stanford,Pac-12,12,28,288,10.3,0,24,1,1,1,0,0.1,29,289,10,0,
461,Tre Mosley,Michigan State,Big Ten,8,28,288,10.3,2,36,0,0,,0,0,28,288,10.3,2,
